time_range, announc_as_counter, announc_as_counter_ip, num_path_dict_before, num_as_pairs, source_as_counter, prev_peer_as, prev_announc_as, path_presence
23:59:50-23:59:54,0,0,0,0,32,34549,35266,1
23:59:55-23:59:59,0,0,0,1,36,34549,35266,1
23:57:00-23:57:04,0,0,0,0,0,1836,9002,1
23:57:05-23:57:09,0,0,0,0,0,1836,9002,1
23:57:10-23:57:14,0,0,0,0,0,1836,9002,1
23:57:15-23:57:19,0,0,0,0,27,1836,9002,1
23:57:20-23:57:24,0,0,0,0,16,1836,9002,1
23:57:25-23:57:29,0,0,0,0,0,1836,9002,1
23:57:30-23:57:34,0,0,0,0,0,1836,9002,1
23:57:35-23:57:39,0,0,0,0,0,1836,9002,1
23:57:40-23:57:44,0,0,0,0,0,1836,9002,1
23:57:45-23:57:49,0,0,3,0,115,1836,9002,1
23:57:50-23:57:54,0,0,0,0,16,1836,9002,1
23:57:55-23:57:59,0,0,0,0,0,1836,9002,1
23:58:00-23:58:04,0,0,0,0,0,1836,9002,1
23:58:05-23:58:09,0,0,0,0,0,1836,9002,1
23:58:10-23:58:14,0,0,0,0,0,1836,9002,1
23:58:15-23:58:19,0,0,2,0,108,1836,9002,1
23:58:20-23:58:24,0,0,2,0,34,1836,9002,1
23:58:25-23:58:29,0,0,0,0,0,1836,9002,1
23:58:30-23:58:34,0,0,0,0,0,1836,9002,1
23:58:35-23:58:39,0,0,0,0,0,1836,9002,1
23:58:40-23:58:44,0,0,0,0,0,1836,9002,1
23:58:45-23:58:49,0,0,0,0,35,1836,9002,1
23:58:50-23:58:54,0,0,0,0,26,1836,9002,1
23:58:55-23:58:59,0,0,0,0,0,1836,9002,1
23:59:00-23:59:04,0,0,0,0,0,1836,9002,1
23:59:05-23:59:09,0,0,0,0,0,1836,9002,1
23:59:10-23:59:14,0,0,0,0,0,1836,9002,1
23:59:15-23:59:19,0,0,2,0,75,1836,9002,1
23:59:20-23:59:24,0,0,0,0,32,1836,9002,1
23:59:25-23:59:29,0,0,0,0,0,1836,9002,1
23:59:30-23:59:34,0,0,0,0,0,1836,9002,1
23:59:35-23:59:39,0,0,0,0,0,1836,9002,1
23:59:40-23:59:44,0,0,0,0,0,1836,9002,1
23:59:45-23:59:49,0,0,0,0,61,1836,9002,1
23:59:50-23:59:54,0,0,0,0,22,1836,9002,1
23:59:55-23:59:59,0,0,0,0,0,1836,9002,1
23:57:00-23:57:04,0,0,0,0,61,29504,35266,1
23:57:05-23:57:09,0,0,0,0,0,29504,35266,1
23:57:10-23:57:14,0,0,0,0,0,29504,35266,1
23:57:15-23:57:19,0,0,0,0,0,29504,35266,1
23:57:20-23:57:24,0,0,0,0,0,29504,35266,1
23:57:25-23:57:29,0,0,0,0,0,29504,35266,1
23:57:30-23:57:34,0,0,0,0,69,29504,35266,1
23:57:35-23:57:39,0,0,0,0,0,29504,35266,1
23:57:40-23:57:44,0,0,0,0,0,29504,35266,1
23:57:45-23:57:49,0,0,0,0,0,29504,35266,1
23:57:50-23:57:54,0,0,0,0,0,29504,35266,1
23:57:55-23:57:59,0,0,0,0,0,29504,35266,1
23:58:00-23:58:04,0,0,0,0,113,29504,35266,1
23:58:05-23:58:09,0,0,0,0,0,29504,35266,1
23:58:10-23:58:14,0,0,0,0,0,29504,35266,1
23:58:15-23:58:19,0,0,0,0,0,29504,35266,1
23:58:20-23:58:24,0,0,0,0,0,29504,35266,1
23:58:25-23:58:29,0,0,0,0,0,29504,35266,1
23:58:30-23:58:34,0,0,0,0,0,29504,35266,1
23:58:35-23:58:39,0,0,0,0,78,29504,35266,1
23:58:40-23:58:44,0,0,0,0,0,29504,35266,1
23:58:45-23:58:49,0,0,0,0,0,29504,35266,1
23:58:50-23:58:54,0,0,0,0,0,29504,35266,1
23:58:55-23:58:59,0,0,0,0,0,29504,35266,1
23:59:00-23:59:04,0,0,0,0,0,29504,35266,1
23:59:05-23:59:09,0,0,0,0,107,29504,35266,1
23:59:10-23:59:14,0,0,0,0,0,29504,35266,1
23:59:15-23:59:19,0,0,0,0,0,29504,35266,1
23:59:20-23:59:24,0,0,0,0,0,29504,35266,1
23:59:25-23:59:29,0,0,0,0,0,29504,35266,1
23:59:30-23:59:34,0,0,0,0,0,29504,35266,1
23:59:35-23:59:39,0,0,0,0,92,29504,35266,1
23:59:40-23:59:44,0,0,0,0,0,29504,35266,1
23:59:45-23:59:49,0,0,0,0,0,29504,35266,1
23:59:50-23:59:54,0,0,0,0,0,29504,35266,1
23:59:55-23:59:59,0,0,0,0,0,29504,35266,1
23:57:00-23:57:04,0,0,0,0,61,3333,12779,1
23:57:05-23:57:09,0,0,0,0,0,3333,12779,1
23:57:10-23:57:14,0,0,0,0,0,3333,12779,1
23:57:15-23:57:19,0,0,0,0,0,3333,12779,1
23:57:20-23:57:24,0,0,0,0,0,3333,12779,1
23:57:25-23:57:29,0,0,0,0,0,3333,12779,1
23:57:30-23:57:34,0,0,0,0,69,3333,12779,1
23:57:35-23:57:39,0,0,0,0,0,3333,12779,1
23:57:40-23:57:44,0,0,0,0,0,3333,12779,1
23:57:45-23:57:49,0,0,0,0,0,3333,12779,1
23:57:50-23:57:54,0,0,0,0,0,3333,12779,1
23:57:55-23:57:59,0,0,0,0,0,3333,12779,1
23:58:00-23:58:04,0,0,0,0,113,3333,12779,1
23:58:05-23:58:09,0,0,0,0,0,3333,12779,1
23:58:10-23:58:14,0,0,0,0,0,3333,12779,1
23:58:15-23:58:19,0,0,0,0,0,3333,12779,1
23:58:20-23:58:24,0,0,0,0,0,3333,12779,1
23:58:25-23:58:29,0,0,0,0,0,3333,12779,1
23:58:30-23:58:34,0,0,0,0,0,3333,12779,1
23:58:35-23:58:39,0,0,0,0,78,3333,12779,1
23:58:40-23:58:44,0,0,0,0,0,3333,12779,1
23:58:45-23:58:49,0,0,0,0,0,3333,12779,1
23:58:50-23:58:54,0,0,0,0,0,3333,12779,1
23:58:55-23:58:59,0,0,0,0,0,3333,12779,1
23:59:00-23:59:04,0,0,0,0,0,3333,12779,1
23:59:05-23:59:09,0,0,0,0,107,3333,12779,1
23:59:10-23:59:14,0,0,0,0,0,3333,12779,1
23:59:15-23:59:19,0,0,0,0,0,3333,12779,1
23:59:20-23:59:24,0,0,0,0,0,3333,12779,1
23:59:25-23:59:29,0,0,0,0,0,3333,12779,1
23:59:30-23:59:34,0,0,0,0,0,3333,12779,1
23:59:35-23:59:39,0,0,0,0,92,3333,12779,1
23:59:40-23:59:44,0,0,0,0,0,3333,12779,1
23:59:45-23:59:49,0,0,0,0,0,3333,12779,1
23:59:50-23:59:54,0,0,0,0,0,3333,12779,1
23:59:55-23:59:59,0,0,0,0,0,3333,12779,1
23:57:00-23:57:04,0,0,0,0,0,3333,12779,1
23:57:05-23:57:09,0,0,0,0,0,3333,12779,1
23:57:10-23:57:14,0,0,0,0,0,3333,12779,1
23:57:15-23:57:19,0,0,0,0,27,3333,12779,1
23:57:20-23:57:24,0,0,0,0,16,3333,12779,1
23:57:25-23:57:29,0,0,0,0,0,3333,12779,1
23:57:30-23:57:34,0,0,0,0,0,3333,12779,1
23:57:35-23:57:39,0,0,0,0,0,3333,12779,1
23:57:40-23:57:44,0,0,0,1,0,3333,12779,1
23:57:45-23:57:49,0,0,3,0,115,3333,12779,1
23:57:50-23:57:54,0,0,0,1,16,3333,12779,1
23:57:55-23:57:59,0,0,0,0,0,3333,12779,1
23:58:00-23:58:04,0,0,0,0,0,3333,12779,1
23:58:05-23:58:09,0,0,0,1,0,3333,12779,1
23:58:10-23:58:14,0,0,0,0,0,3333,12779,1
23:58:15-23:58:19,0,0,2,0,108,3333,12779,1
23:58:20-23:58:24,0,0,2,0,34,3333,12779,1
23:58:25-23:58:29,0,0,0,0,0,3333,12779,1
23:58:30-23:58:34,0,0,0,0,0,3333,12779,1
23:58:35-23:58:39,0,0,0,0,0,3333,12779,1
23:58:40-23:58:44,0,0,0,0,0,3333,12779,1
23:58:45-23:58:49,0,0,0,0,35,3333,12779,1
23:58:50-23:58:54,0,0,0,0,26,3333,12779,1
23:58:55-23:58:59,0,0,0,0,0,3333,12779,1
23:59:00-23:59:04,0,0,0,0,0,3333,12779,1
23:59:05-23:59:09,0,0,0,0,0,3333,12779,1
23:59:10-23:59:14,0,0,0,0,0,3333,12779,1
23:59:15-23:59:19,0,0,2,0,75,3333,12779,1
23:59:20-23:59:24,0,0,0,0,32,3333,12779,1
23:59:25-23:59:29,0,0,0,0,0,3333,12779,1
23:59:30-23:59:34,0,0,0,0,0,3333,12779,1
23:59:35-23:59:39,0,0,0,0,0,3333,12779,1
23:59:40-23:59:44,0,0,0,0,0,3333,12779,1
23:59:45-23:59:49,0,0,0,0,61,3333,12779,1
23:59:50-23:59:54,0,0,0,0,22,3333,12779,1
23:59:55-23:59:59,0,0,0,0,0,3333,12779,1
23:57:00-23:57:04,0,0,0,0,0,29504,35266,1
23:57:05-23:57:09,0,0,0,0,0,29504,35266,1
23:57:10-23:57:14,0,0,0,0,0,29504,35266,1
23:57:15-23:57:19,0,0,0,0,27,29504,35266,1
23:57:20-23:57:24,0,0,0,0,16,29504,35266,1
23:57:25-23:57:29,0,0,0,0,0,29504,35266,1
23:57:30-23:57:34,0,0,0,0,0,29504,35266,1
23:57:35-23:57:39,0,0,0,0,0,29504,35266,1
23:57:40-23:57:44,0,0,0,1,0,29504,35266,1
23:57:45-23:57:49,0,0,3,0,115,29504,35266,1
23:57:50-23:57:54,0,0,0,1,16,29504,35266,1
23:57:55-23:57:59,0,0,0,0,0,29504,35266,1
23:58:00-23:58:04,0,0,0,0,0,29504,35266,1
23:58:05-23:58:09,0,0,0,1,0,29504,35266,1
23:58:10-23:58:14,0,0,0,0,0,29504,35266,1
23:58:15-23:58:19,0,0,2,0,108,29504,35266,1
23:58:20-23:58:24,0,0,2,0,34,29504,35266,1
23:58:25-23:58:29,0,0,0,0,0,29504,35266,1
23:58:30-23:58:34,0,0,0,0,0,29504,35266,1
23:58:35-23:58:39,0,0,0,0,0,29504,35266,1
23:58:40-23:58:44,0,0,0,0,0,29504,35266,1
23:58:45-23:58:49,0,0,0,0,35,29504,35266,1
23:58:50-23:58:54,0,0,0,0,26,29504,35266,1
23:58:55-23:58:59,0,0,0,0,0,29504,35266,1
23:59:00-23:59:04,0,0,0,0,0,29504,35266,1
23:59:05-23:59:09,0,0,0,0,0,29504,35266,1
23:59:10-23:59:14,0,0,0,0,0,29504,35266,1
23:59:15-23:59:19,0,0,2,0,75,29504,35266,1
23:59:20-23:59:24,0,0,0,0,32,29504,35266,1
23:59:25-23:59:29,0,0,0,0,0,29504,35266,1
23:59:30-23:59:34,0,0,0,0,0,29504,35266,1
23:59:35-23:59:39,0,0,0,0,0,29504,35266,1
23:59:40-23:59:44,0,0,0,0,0,29504,35266,1
23:59:45-23:59:49,0,0,0,0,61,29504,35266,1
23:59:50-23:59:54,0,0,0,0,22,29504,35266,1
23:59:55-23:59:59,0,0,0,0,0,29504,35266,1
23:57:00-23:57:04,0,0,0,0,0,29504,35266,1
23:57:05-23:57:09,0,0,0,0,0,29504,35266,1
23:57:10-23:57:14,0,0,0,0,0,29504,35266,1
23:57:15-23:57:19,0,0,3,0,27,29504,35266,1
23:57:20-23:57:24,0,0,0,0,16,29504,35266,1
23:57:25-23:57:29,0,0,0,0,0,29504,35266,1
23:57:30-23:57:34,0,0,0,0,0,29504,35266,1
23:57:35-23:57:39,0,0,0,0,0,29504,35266,1
23:57:40-23:57:44,0,0,0,0,0,29504,35266,1
23:57:45-23:57:49,0,0,1,0,115,29504,35266,1
23:57:50-23:57:54,0,0,0,0,16,29504,35266,1
23:57:55-23:57:59,0,0,0,0,0,29504,35266,1
23:58:00-23:58:04,0,0,0,0,0,29504,35266,1
23:58:05-23:58:09,0,0,0,0,0,29504,35266,1
23:58:10-23:58:14,0,0,0,0,0,29504,35266,1
23:58:15-23:58:19,0,0,3,0,108,29504,35266,1
23:58:20-23:58:24,0,0,2,0,34,29504,35266,1
23:58:25-23:58:29,0,0,0,0,0,29504,35266,1
23:58:30-23:58:34,0,0,0,0,0,29504,35266,1
23:58:35-23:58:39,0,0,0,0,0,29504,35266,1
23:58:40-23:58:44,0,0,0,0,0,29504,35266,1
23:58:45-23:58:49,0,0,4,0,35,29504,35266,1
23:58:50-23:58:54,0,0,0,0,26,29504,35266,1
23:58:55-23:58:59,0,0,0,0,0,29504,35266,1
23:59:00-23:59:04,0,0,0,0,0,29504,35266,1
23:59:05-23:59:09,0,0,0,0,0,29504,35266,1
23:59:10-23:59:14,0,0,0,0,0,29504,35266,1
23:59:15-23:59:19,0,0,2,0,75,29504,35266,1
23:59:20-23:59:24,0,0,8,0,32,29504,35266,1
23:59:25-23:59:29,0,0,0,0,0,29504,35266,1
23:59:30-23:59:34,0,0,0,0,0,29504,35266,1
23:59:35-23:59:39,0,0,0,0,0,29504,35266,1
23:59:40-23:59:44,0,0,0,0,0,29504,35266,1
23:59:45-23:59:49,0,0,0,0,61,29504,35266,1
23:59:50-23:59:54,0,0,0,0,22,29504,35266,1
23:59:55-23:59:59,0,0,0,0,0,29504,35266,1
23:57:00-23:57:04,0,0,0,0,60,29504,35266,1
23:57:05-23:57:09,0,0,0,0,60,29504,35266,1
23:57:10-23:57:14,0,0,0,0,50,29504,35266,1
23:57:15-23:57:19,0,0,0,0,57,29504,35266,1
23:57:20-23:57:24,0,0,0,0,43,29504,35266,1
23:57:25-23:57:29,0,0,0,0,85,29504,35266,1
23:57:30-23:57:34,0,0,0,0,57,29504,35266,1
23:57:35-23:57:39,0,0,0,0,64,29504,35266,1
23:57:40-23:57:44,0,0,0,0,80,29504,35266,1
23:57:45-23:57:49,0,0,0,0,59,29504,35266,1
23:57:50-23:57:54,0,0,0,0,64,29504,35266,1
23:57:55-23:57:59,0,0,0,0,74,29504,35266,1
23:58:00-23:58:04,0,0,0,0,69,29504,35266,1
23:58:05-23:58:09,0,0,0,0,52,29504,35266,1
23:58:10-23:58:14,0,0,0,0,42,29504,35266,1
23:58:15-23:58:19,0,0,0,0,45,29504,35266,1
23:58:20-23:58:24,0,0,0,0,47,29504,35266,1
23:58:25-23:58:29,0,0,0,0,48,29504,35266,1
23:58:30-23:58:34,0,0,0,0,50,29504,35266,1
23:58:35-23:58:39,0,0,0,0,94,29504,35266,1
23:58:40-23:58:44,0,0,0,0,58,29504,35266,1
23:58:45-23:58:49,0,0,0,0,56,29504,35266,1
23:58:50-23:58:54,0,0,0,0,46,29504,35266,1
23:58:55-23:58:59,0,0,0,0,56,29504,35266,1
23:59:00-23:59:04,0,0,0,0,52,29504,35266,1
23:59:05-23:59:09,0,0,0,0,47,29504,35266,1
23:59:10-23:59:14,0,0,0,0,60,29504,35266,1
23:59:15-23:59:19,0,0,0,0,88,29504,35266,1
23:59:20-23:59:24,0,0,0,0,37,29504,35266,1
23:59:25-23:59:29,0,0,0,0,39,29504,35266,1
23:59:30-23:59:34,0,0,0,0,63,29504,35266,1
23:59:35-23:59:39,0,0,0,0,61,29504,35266,1
23:59:40-23:59:44,0,0,0,0,50,29504,35266,1
23:59:45-23:59:49,0,0,0,0,89,29504,35266,1
23:59:50-23:59:54,0,0,0,0,73,29504,35266,1
23:59:55-23:59:59,0,0,0,0,39,29504,35266,1
23:57:00-23:57:04,0,0,0,0,46,8758,2914,1
23:57:05-23:57:09,0,0,0,0,40,8758,2914,1
23:57:10-23:57:14,0,0,0,0,50,8758,2914,1
23:57:15-23:57:19,0,0,0,0,33,8758,2914,1
23:57:20-23:57:24,0,0,0,0,46,8758,2914,1
23:57:25-23:57:29,0,0,0,0,38,8758,2914,1
23:57:30-23:57:34,0,0,0,0,42,8758,2914,1
23:57:35-23:57:39,0,0,0,0,64,8758,2914,1
23:57:40-23:57:44,0,0,0,0,38,8758,2914,1
23:57:45-23:57:49,0,0,0,0,22,8758,2914,1
23:57:50-23:57:54,0,0,0,0,36,8758,2914,1
23:57:55-23:57:59,0,0,0,0,58,8758,2914,1
23:58:00-23:58:04,0,0,0,0,44,8758,2914,1
23:58:05-23:58:09,0,0,0,0,50,8758,2914,1
23:58:10-23:58:14,0,0,0,0,42,8758,2914,1
23:58:15-23:58:19,0,0,0,0,33,8758,2914,1
23:58:20-23:58:24,0,0,0,0,54,8758,2914,1
23:58:25-23:58:29,0,0,0,0,32,8758,2914,1
23:58:30-23:58:34,0,0,0,0,42,8758,2914,1
23:58:35-23:58:39,0,0,0,0,48,8758,2914,1
23:58:40-23:58:44,0,0,0,0,64,8758,2914,1
23:58:45-23:58:49,0,0,0,0,34,8758,2914,1
23:58:50-23:58:54,0,0,0,0,52,8758,2914,1
23:58:55-23:58:59,0,0,0,0,46,8758,2914,1
23:59:00-23:59:04,0,0,0,0,222,8758,2914,1
23:59:05-23:59:09,0,0,0,0,24,8758,2914,1
23:59:10-23:59:14,0,0,0,0,34,8758,2914,1
23:59:15-23:59:19,0,0,0,0,91,8758,2914,1
23:59:20-23:59:24,0,0,0,0,30,8758,2914,1
23:59:25-23:59:29,0,0,0,0,52,8758,2914,1
23:59:30-23:59:34,0,0,0,0,38,8758,2914,1
23:59:35-23:59:39,0,0,0,0,28,8758,2914,1
23:59:40-23:59:44,0,0,0,0,56,8758,2914,1
23:59:45-23:59:49,0,0,0,0,44,8758,2914,1
23:59:50-23:59:54,0,0,0,0,32,8758,2914,1
23:59:55-23:59:59,0,0,0,0,36,8758,2914,1
23:57:00-23:57:04,0,0,0,0,46,8758,9002,1
23:57:05-23:57:09,0,0,0,0,40,8758,9002,1
23:57:10-23:57:14,0,0,0,0,50,8758,9002,1
23:57:15-23:57:19,0,0,0,0,33,8758,9002,1
23:57:20-23:57:24,0,0,0,0,46,8758,9002,1
23:57:25-23:57:29,0,0,0,0,38,8758,9002,1
23:57:30-23:57:34,0,0,0,0,42,8758,9002,1
23:57:35-23:57:39,0,0,0,0,64,8758,9002,1
23:57:40-23:57:44,0,0,0,0,38,8758,9002,1
23:57:45-23:57:49,0,0,0,0,22,8758,9002,1
23:57:50-23:57:54,0,0,0,0,36,8758,9002,1
23:57:55-23:57:59,0,0,0,0,58,8758,9002,1
23:58:00-23:58:04,0,0,0,0,44,8758,9002,1
23:58:05-23:58:09,0,0,0,0,50,8758,9002,1
23:58:10-23:58:14,0,0,0,0,42,8758,9002,1
23:58:15-23:58:19,0,0,0,0,33,8758,9002,1
23:58:20-23:58:24,0,0,0,0,54,8758,9002,1
23:58:25-23:58:29,0,0,0,0,32,8758,9002,1
23:58:30-23:58:34,0,0,0,0,42,8758,9002,1
23:58:35-23:58:39,0,0,0,0,48,8758,9002,1
23:58:40-23:58:44,0,0,0,0,64,8758,9002,1
23:58:45-23:58:49,0,0,0,0,34,8758,9002,1
23:58:50-23:58:54,0,0,0,0,52,8758,9002,1
23:58:55-23:58:59,0,0,0,0,46,8758,9002,1
23:59:00-23:59:04,0,0,0,0,222,8758,9002,1
23:59:05-23:59:09,0,0,0,0,24,8758,9002,1
23:59:10-23:59:14,0,0,0,0,34,8758,9002,1
23:59:15-23:59:19,0,0,0,0,91,8758,9002,1
23:59:20-23:59:24,0,0,0,0,30,8758,9002,1
23:59:25-23:59:29,0,0,0,0,52,8758,9002,1
23:59:30-23:59:34,0,0,0,0,38,8758,9002,1
23:59:35-23:59:39,0,0,0,0,28,8758,9002,1
23:59:40-23:59:44,0,0,0,0,56,8758,9002,1
23:59:45-23:59:49,0,0,0,0,44,8758,9002,1
23:59:50-23:59:54,0,0,0,0,32,8758,9002,1
23:59:55-23:59:59,0,0,0,0,36,8758,9002,1
23:57:00-23:57:04,2,20,0,1,46,8758,9002,1
23:57:05-23:57:09,2,7,0,1,40,8758,9002,1
23:57:10-23:57:14,2,17,0,1,50,8758,9002,1
23:57:15-23:57:19,2,11,0,1,33,8758,9002,1
23:57:20-23:57:24,2,29,0,1,46,8758,9002,1
23:57:25-23:57:29,2,9,0,1,38,8758,9002,1
23:57:30-23:57:34,2,33,0,1,42,8758,9002,1
23:57:35-23:57:39,2,39,0,1,64,8758,9002,1
23:57:40-23:57:44,2,78,0,1,38,8758,9002,1
23:57:45-23:57:49,2,50,0,1,22,8758,9002,1
23:57:50-23:57:54,2,33,0,1,36,8758,9002,1
23:57:55-23:57:59,2,33,0,1,58,8758,9002,1
23:58:00-23:58:04,2,17,0,1,44,8758,9002,1
23:58:05-23:58:09,2,24,0,1,50,8758,9002,1
23:58:10-23:58:14,2,22,0,1,42,8758,9002,1
23:58:15-23:58:19,2,57,0,1,33,8758,9002,1
23:58:20-23:58:24,2,5,0,1,54,8758,9002,1
23:58:25-23:58:29,2,18,0,1,32,8758,9002,1
23:58:30-23:58:34,2,2,0,1,42,8758,9002,1
23:58:35-23:58:39,2,26,0,1,48,8758,9002,1
23:58:40-23:58:44,2,18,0,1,64,8758,9002,1
23:58:45-23:58:49,2,28,0,1,34,8758,9002,1
23:58:50-23:58:54,2,103,0,1,52,8758,9002,1
23:58:55-23:58:59,2,35,0,1,46,8758,9002,1
23:59:00-23:59:04,2,7,0,1,222,8758,9002,1
23:59:05-23:59:09,2,22,0,1,24,8758,9002,1
23:59:10-23:59:14,2,9,0,1,34,8758,9002,1
23:59:15-23:59:19,2,21,0,1,91,8758,9002,1
23:59:20-23:59:24,2,28,0,1,30,8758,9002,1
23:59:25-23:59:29,2,28,0,1,52,8758,9002,1
23:59:30-23:59:34,2,20,0,1,38,8758,9002,1
23:59:35-23:59:39,2,17,0,1,28,8758,9002,1
23:59:40-23:59:44,2,30,0,1,56,8758,9002,1
23:59:45-23:59:49,2,19,0,1,44,8758,9002,1
23:59:50-23:59:54,2,28,0,1,32,8758,9002,1
23:59:55-23:59:59,2,26,0,1,36,8758,9002,1
23:57:00-23:57:04,2,20,0,0,61,8218,9002,1
23:57:05-23:57:09,2,7,0,0,0,8218,9002,1
23:57:10-23:57:14,2,17,0,0,0,8218,9002,1
23:57:15-23:57:19,2,11,0,0,0,8218,9002,1
23:57:20-23:57:24,2,29,0,0,0,8218,9002,1
23:57:25-23:57:29,2,9,0,0,0,8218,9002,1
23:57:30-23:57:34,2,33,0,0,69,8218,9002,1
23:57:35-23:57:39,2,39,0,0,0,8218,9002,1
23:57:40-23:57:44,2,78,0,0,0,8218,9002,1
23:57:45-23:57:49,2,50,0,0,0,8218,9002,1
23:57:50-23:57:54,2,33,0,0,0,8218,9002,1
23:57:55-23:57:59,2,33,0,0,0,8218,9002,1
23:58:00-23:58:04,2,17,0,0,113,8218,9002,1
23:58:05-23:58:09,2,24,0,0,0,8218,9002,1
23:58:10-23:58:14,2,22,0,0,0,8218,9002,1
23:58:15-23:58:19,2,57,0,0,0,8218,9002,1
23:58:20-23:58:24,2,5,0,0,0,8218,9002,1
23:58:25-23:58:29,2,18,0,0,0,8218,9002,1
23:58:30-23:58:34,2,2,0,0,0,8218,9002,1
23:58:35-23:58:39,2,26,0,0,78,8218,9002,1
23:58:40-23:58:44,2,18,0,0,0,8218,9002,1
23:58:45-23:58:49,2,28,0,0,0,8218,9002,1
23:58:50-23:58:54,2,103,0,0,0,8218,9002,1
23:58:55-23:58:59,2,35,0,0,0,8218,9002,1
23:59:00-23:59:04,2,7,0,0,0,8218,9002,1
23:59:05-23:59:09,2,22,0,0,107,8218,9002,1
23:59:10-23:59:14,2,9,0,0,0,8218,9002,1
23:59:15-23:59:19,2,21,0,0,0,8218,9002,1
23:59:20-23:59:24,2,28,0,0,0,8218,9002,1
23:59:25-23:59:29,2,28,0,0,0,8218,9002,1
23:59:30-23:59:34,2,20,0,0,0,8218,9002,1
23:59:35-23:59:39,2,17,0,0,92,8218,9002,1
23:59:40-23:59:44,2,30,0,0,0,8218,9002,1
23:59:45-23:59:49,2,19,0,0,0,8218,9002,1
23:59:50-23:59:54,2,28,0,0,0,8218,9002,1
23:59:55-23:59:59,2,26,0,0,0,8218,9002,1
23:57:00-23:57:04,1,47,0,1,46,8218,12779,1
23:57:05-23:57:09,1,56,0,0,40,8218,12779,1
23:57:10-23:57:14,1,45,0,0,50,8218,12779,1
23:57:15-23:57:19,1,61,0,1,33,8218,12779,1
23:57:20-23:57:24,1,65,0,0,46,8218,12779,1
23:57:25-23:57:29,1,83,0,0,38,8218,12779,1
23:57:30-23:57:34,1,66,0,0,42,8218,12779,1
23:57:35-23:57:39,1,82,0,0,64,8218,12779,1
23:57:40-23:57:44,1,105,0,0,38,8218,12779,1
23:57:45-23:57:49,1,188,0,0,22,8218,12779,1
23:57:50-23:57:54,1,62,0,0,36,8218,12779,1
23:57:55-23:57:59,1,67,0,0,58,8218,12779,1
23:58:00-23:58:04,1,62,0,0,44,8218,12779,1
23:58:05-23:58:09,1,71,0,0,50,8218,12779,1
23:58:10-23:58:14,1,42,0,0,42,8218,12779,1
23:58:15-23:58:19,1,75,0,1,33,8218,12779,1
23:58:20-23:58:24,1,43,0,0,54,8218,12779,1
23:58:25-23:58:29,1,56,0,0,32,8218,12779,1
23:58:30-23:58:34,1,61,0,0,42,8218,12779,1
23:58:35-23:58:39,1,108,0,0,48,8218,12779,1
23:58:40-23:58:44,1,38,0,0,64,8218,12779,1
23:58:45-23:58:49,1,76,0,0,34,8218,12779,1
23:58:50-23:58:54,1,74,0,0,52,8218,12779,1
23:58:55-23:58:59,1,123,0,0,46,8218,12779,1
23:59:00-23:59:04,1,40,0,0,222,8218,12779,1
23:59:05-23:59:09,1,57,0,0,24,8218,12779,1
23:59:10-23:59:14,1,55,0,0,34,8218,12779,1
23:59:15-23:59:19,1,54,0,1,91,8218,12779,1
23:59:20-23:59:24,1,87,0,0,30,8218,12779,1
23:59:25-23:59:29,1,75,0,0,52,8218,12779,1
23:59:30-23:59:34,1,46,0,0,38,8218,12779,1
23:59:35-23:59:39,1,121,0,0,28,8218,12779,1
23:59:40-23:59:44,1,71,0,0,56,8218,12779,1
23:59:45-23:59:49,1,85,0,0,44,8218,12779,1
23:59:50-23:59:54,1,45,0,0,32,8218,12779,1
23:59:55-23:59:59,1,57,0,0,36,8218,12779,1
23:57:00-23:57:04,2,13,0,0,0,286,9002,1
23:57:05-23:57:09,2,6,0,0,0,286,9002,1
23:57:10-23:57:14,2,17,0,0,0,286,9002,1
23:57:15-23:57:19,2,51,0,0,27,286,9002,1
23:57:20-23:57:24,2,3,0,0,16,286,9002,1
23:57:25-23:57:29,2,13,0,0,0,286,9002,1
23:57:30-23:57:34,2,20,0,0,0,286,9002,1
23:57:35-23:57:39,1,14,0,0,0,286,9002,1
23:57:40-23:57:44,2,12,0,0,0,286,9002,1
23:57:45-23:57:49,2,56,0,0,115,286,9002,1
23:57:50-23:57:54,2,147,0,0,16,286,9002,1
23:57:55-23:57:59,2,9,0,0,0,286,9002,1
23:58:00-23:58:04,2,7,0,0,0,286,9002,1
23:58:05-23:58:09,2,10,0,0,0,286,9002,1
23:58:10-23:58:14,2,3,0,0,0,286,9002,1
23:58:15-23:58:19,2,9,0,0,108,286,9002,1
23:58:20-23:58:24,2,32,0,0,34,286,9002,1
23:58:25-23:58:29,2,8,0,0,0,286,9002,1
23:58:30-23:58:34,2,14,0,0,0,286,9002,1
23:58:35-23:58:39,2,18,0,0,0,286,9002,1
23:58:40-23:58:44,2,5,0,0,0,286,9002,1
23:58:45-23:58:49,2,15,0,0,35,286,9002,1
23:58:50-23:58:54,2,58,0,0,26,286,9002,1
23:58:55-23:58:59,2,18,0,0,0,286,9002,1
23:59:00-23:59:04,2,16,0,0,0,286,9002,1
23:59:05-23:59:09,2,9,0,0,0,286,9002,1
23:59:10-23:59:14,2,11,0,0,0,286,9002,1
23:59:15-23:59:19,2,12,0,0,75,286,9002,1
23:59:20-23:59:24,2,61,0,0,32,286,9002,1
23:59:25-23:59:29,2,16,0,0,0,286,9002,1
23:59:30-23:59:34,2,18,0,0,0,286,9002,1
